respondent	chosen	male	id	pct_price_change_8	available_8	pct_price_change_16	available_16	pct_price_change_15	available_15	pct_price_change_4	available_4	pct_price_change_20	available_20	pct_price_change_1	available_1	pct_price_change_13	available_13	pct_price_change_5	available_5	pct_price_change_11	available_11	pct_price_change_3	available_3	pct_price_change_14	available_14	pct_price_change_17	available_17	pct_price_change_0	available_0	pct_price_change_19	available_19	pct_price_change_12	available_12	pct_price_change_10	available_10	pct_price_change_18	available_18	pct_price_change_9	available_9	pct_price_change_6	available_6	pct_price_change_2	available_2	pct_price_change_7	available_7
87	17	1	286	0	0	0.1	1	0	0	-0.1	1	0	0	0.05	1	0	0	0	1	0.05	1	0	0	0	0	0.05	1	0	1	0	0	-0.05	1	0.15	1	0	0	0.05	1	0	0	0	0	-0.05	1
12	15	0	811	-0.05	1	0	1	-0.05	1	-0.1	1	0	0	-0.05	1	0	0	0.05	1	0.15	1	0	0	-0.05	1	0	0	0	1	0	0	0	0	0.05	1	0	0	0	0	-0.1	1	0	0	0	0
10	20	1	409	0.15	1	-0.05	1	0	0	0.1	1	0	1	0.05	1	-0.05	1	0	0	0	0	0.15	1	0	0	0	0	0	1	0	0	-0.1	1	0	0	0.05	1	0.1	1	0	0	0	0	0	0
77	18	0	676	0.15	1	0.05	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	-0.1	1	0	0	0	1	0	0	0	0	0	1	0.1	1	-0.1	1	-0.05	1	0	0	0	0
56	17	1	155	0	0	0	0	0.05	1	0	0	0	0	0.05	1	0.05	1	0	1	0	0	0	0	-0.1	1	0.1	1	0	1	0.15	1	-0.1	1	0.1	1	0	0	0	0	0	0	0	0	-0.05	1
47	20	1	446	0	0	0	0	-0.05	1	0	0	0.1	1	0	0	0	0	0	0	-0.05	1	-0.1	1	0.05	1	-0.1	1	0	1	0	0	0	0	-0.1	1	0.05	1	0	0	0.15	1	0	0	-0.1	1
87	16	0	986	0	1	-0.1	1	-0.1	1	0	0	0	0	0	0	0.05	1	0	0	0.15	1	-0.1	1	0	0	0	0	0	1	0	0	0.15	1	0	0	0	0	0	1	0.05	1	0	0	0.1	1
18	18	1	417	0	0	0	0	0	1	0	1	0	0	-0.1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0.15	1	0.1	1	0.15	1	-0.05	1	0	0	0	0
35	18	1	434	0.1	1	0.1	1	0	0	-0.05	1	0	0	0	0	0	0	0	1	0	1	0.1	1	-0.1	1	0	0	0	1	0	0	0	0	0	1	-0.05	1	-0.1	1	0	0	0	0	0	0
51	19	0	950	0	0	0	0	0.15	1	0	0	0	0	0.1	1	-0.05	1	0.15	1	-0.1	1	0	0	0	0	0	0	0	1	-0.1	1	0	1	0	0	0	0	-0.05	1	0	0	0	1	0	1
88	17	0	587	0	0	-0.05	1	0.1	1	-0.1	1	0	0	0.1	1	0	0	0.1	1	0	0	-0.1	1	0	0	0.1	1	0	1	0	0	0	0	0	1	0.1	1	0	0	0	0	0	0	0	1
6	20	0	605	0	0	0	0	0	0	0	0	0.1	1	0	0	-0.05	1	0	0	0.1	1	-0.05	1	0.05	1	0	0	0	1	0	0	-0.05	1	0.1	1	0	0	0	1	-0.05	1	0	0	0.05	1
11	20	0	710	0	0	-0.05	1	-0.1	1	0	0	0.15	1	-0.05	1	0	0	0	0	0.1	1	0	0	-0.1	1	0	0	0	1	0	0	0.05	1	0	0	0	0	-0.1	1	-0.05	1	0.15	1	0	0
18	19	0	717	-0.05	1	0.1	1	0	0	0	0	0	0	0	0	0	0	0.05	1	0	0	-0.1	1	0	0	0.1	1	0	1	-0.05	1	0.15	1	0	0	-0.1	1	0.15	1	-0.05	1	0	0	0	0
5	15	0	604	-0.05	1	-0.1	1	-0.1	1	0	0	0	0	0	0	-0.1	1	0.1	1	-0.1	1	-0.1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.1	1	0	1	0.05	1
92	19	0	691	0	1	0.1	1	0	0	-0.05	1	0.1	1	0	0	0.1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.1	1	0	0	0.1	1	0	0	0	1	0	0	-0.05	1
100	19	0	799	0	0	0.1	1	0.1	1	0	0	0	0	0.1	1	0	0	0.05	1	0	0	0	1	0	0	0.15	1	0	1	0.15	1	0	1	0	0	0	0	0	0	0	0	0.1	1	0.05	1
43	19	0	842	0.05	1	0	0	0	0	0	0	-0.1	1	0.15	1	0	0	0.05	1	0.05	1	0.15	1	0	0	0	0	0	1	-0.05	1	-0.05	1	0	0	0	0	0	0	0	1	0	0	0.1	1
90	19	1	389	0	0	0.1	1	-0.05	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	-0.1	1	0	1	0	1	0.1	1	-0.05	1	0	0	0	0	0.1	1	0	1	0	0
62	19	0	961	0	1	0	0	0	0	0.15	1	0	0	0	0	0	0	0.1	1	0.15	1	0.15	1	0	1	0	0	0	1	0.05	1	0	0	0	0	-0.05	1	-0.05	1	-0.05	1	0	0	0	0
68	20	0	767	-0.05	1	0	0	-0.1	1	0	0	-0.05	1	0.1	1	-0.1	1	0.05	1	0.15	1	0.05	1	0	0	0	0	0	1	-0.1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
98	18	1	97	0.1	1	0	0	0	0	0	0	0	1	0	0	-0.1	1	0.1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0.05	1	0	0	0.05	1	0	1	0.1	1
42	14	0	641	0.15	1	0	0	0.15	1	0	0	0	0	0.05	1	0.1	1	0.15	1	0.1	1	0.05	1	0	1	0	0	0	1	0	0	0	0	-0.05	1	0	0	0	0	0	0	0.1	1	0	0
3	19	0	702	-0.1	1	0.05	1	0	1	0	0	0	0	0	0	0	1	0.05	1	0	0	0.1	1	-0.05	1	0	0	0	1	0.1	1	0	0	0	0	0	0	0	0	0	0	0.15	1	0	1
6	18	1	205	0	0	0	0	0	0	-0.05	1	0	0	0	0	-0.05	1	0	1	0	0	0	0	-0.1	1	0.1	1	0	1	0	0	0.15	1	0.15	1	0.15	1	0	0	0	0	0.15	1	0	1
98	17	1	197	0	0	0.1	1	0.1	1	-0.05	1	0	0	0	0	0.05	1	0	0	0	0	0	0	0.15	1	0.05	1	0	1	0.15	1	-0.1	1	0	0	0	0	0	0	-0.1	1	0	0	0	1
40	15	0	639	0.05	1	0.1	1	0.15	1	0	0	0.15	1	0	0	0	0	0	0	0	0	0	1	0	0	0.05	1	0	1	-0.05	1	0.1	1	0	0	0	0	0	0	0.15	1	0	0	0	1
88	20	1	187	0.1	1	0	0	-0.05	1	0	1	-0.1	1	0	1	0	1	-0.1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.05	1	0.15	1	0	0	-0.1	1
48	18	1	447	-0.05	1	0	0	-0.1	1	-0.1	1	0	0	0	1	0	0	0.15	1	0	1	0	0	-0.05	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	-0.1	1	0	0
51	20	0	750	0	0	0.1	1	0	0	0	0	0.15	1	-0.1	1	-0.05	1	0	0	-0.1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.05	1	0	0	0.05	1	0.15	1	0	0	0	0
15	18	1	114	0	1	0	1	0	0	0.05	1	0	0	0	1	0.1	1	-0.05	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.1	1	0.1	1	0	1	0.1	1	0	0
59	19	0	558	0	0	0	1	0.05	1	0	0	0	1	-0.05	1	0	0	0	0	0.15	1	0	1	0	0	0	1	0	1	-0.05	1	0.15	1	0	0	0	0	0	0	-0.1	1	0	0	0	0
52	19	1	351	0	0	0.05	1	0	1	0	0	0	0	0.15	1	0	1	-0.05	1	0	0	0	0	0	0	0	0	0	1	0.15	1	0	0	0.15	1	0	0	0.1	1	-0.05	1	0	1	0	0
57	20	1	156	0.1	1	0	0	0.15	1	0.1	1	-0.05	1	0	0	0	0	0	0	0	0	-0.1	1	0	0	0	0	0	1	0	0	0.1	1	0.05	1	-0.1	1	0	0	0.15	1	0.1	1	0	0
3	19	1	302	0	0	0.1	1	0	0	0.1	1	0	0	0	0	-0.1	1	0	1	0	0	0	0	0	0	0	0	0	1	-0.05	1	0	0	-0.05	1	-0.05	1	0.1	1	0	0	0.05	1	0.05	1
87	20	1	386	-0.1	1	0	1	0	0	0	0	-0.1	1	0	1	0.1	1	0.1	1	0	0	0	0	0.1	1	0	0	0	1	-0.1	1	0	0	0.15	1	0	0	-0.1	1	0	0	0	0	0	0
35	20	0	934	0	1	0	0	-0.1	1	0	0	0.05	1	0	0	0	0	0	0	0.05	1	0	1	0.1	1	0	0	0	1	0	0	0.15	1	0.1	1	0	0	0	0	0	1	0.1	1	0	0
52	16	0	951	-0.05	1	0.1	1	0	0	0	0	0	0	-0.05	1	0	0	0	0	-0.1	1	0	0	0.1	1	-0.05	1	0	1	0	0	0	0	0	1	-0.1	1	-0.1	1	0	0	0	0	0.15	1
50	19	1	249	0	0	0.15	1	0	0	0	0	0.05	1	-0.05	1	-0.05	1	0	0	0	0	-0.05	1	0	0	0.1	1	0	1	-0.05	1	0.05	1	0	0	0	0	0.05	1	0	0	0	0	0	1
70	20	1	269	0	0	-0.05	1	0	0	0.15	1	-0.1	1	0.15	1	0	0	0	0	0	0	0.15	1	-0.1	1	0	0	0	1	0	1	0	0	0.15	1	0	0	0.05	1	0	0	-0.1	1	0	0
27	19	1	126	-0.1	1	0.15	1	0	0	0	0	0	0	0.1	1	-0.05	1	0.15	1	0.1	1	0.15	1	0.15	1	0	0	0	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1
95	19	1	194	0	0	0.05	1	0	1	0	0	0	0	0	0	0.1	1	0.05	1	0.1	1	-0.1	1	0	0	0	0	0	1	0.15	1	0	1	-0.1	1	0	0	0.15	1	0	0	0	0	0	0
12	16	0	511	0	0	0.05	1	0	0	0.05	1	0	0	0	0	0	0	0	1	0.05	1	0.15	1	0.15	1	0.05	1	0	1	0	0	0.1	1	0	0	0	0	-0.1	1	0	0	0.1	1	0	0
35	20	0	534	-0.1	1	0	0	0.05	1	-0.1	1	-0.05	1	0.15	1	-0.05	1	0	1	0	0	0	0	0.1	1	0	0	0	1	0.15	1	-0.05	1	0	0	0	0	0	0	0	0	0	0	0	0
31	18	1	430	0	0	-0.1	1	0	0	0	0	0	0	0	1	0	0	0	1	-0.1	1	0	0	0	0	0	1	0	1	0.15	1	0	0	0.15	1	0.1	1	-0.05	1	0	0	0	0	-0.05	1
7	20	0	506	0	1	0	0	0	0	0.1	1	-0.1	1	0.05	1	0	0	0.15	1	-0.1	1	0	1	0	0	0	0	0	1	0	0	0	0	-0.1	1	0.1	1	-0.05	1	0	0	0	0	0	0
36	20	0	835	0	0	0	0	0.1	1	-0.05	1	0.1	1	0	0	0	0	0	0	0.05	1	0	0	0	0	-0.1	1	0	1	0.15	1	-0.05	1	0	0	0	0	0	1	-0.05	1	0	1	0	0
45	20	0	844	0	1	0.1	1	0	0	0.1	1	0.05	1	0	0	0	0	-0.1	1	-0.1	1	0	0	0.1	1	0	0	0	1	0	1	0	0	0	0	0.1	1	0	0	0.1	1	0	0	0	0
65	18	0	964	0	0	0	0	0	0	0.1	1	0	0	0.05	1	-0.1	1	-0.05	1	0	0	-0.05	1	0	0	0	0	0	1	0	0	0.1	1	0.15	1	0.15	1	0	0	0.05	1	0	0	0.1	1
23	18	0	922	0	0	0	0	0	0	0.1	1	0	0	0	1	0	0	0	0	0	0	0	0	-0.1	1	0	0	0	1	0.05	1	0.15	1	0	1	0	1	0.05	1	0	0	0.1	1	-0.1	1
69	20	0	968	0	0	0.15	1	0.15	1	0	0	0.05	1	0	0	-0.1	1	0	0	0	0	0.1	1	-0.1	1	-0.1	1	0	1	0	0	-0.1	1	0	0	0	0	0	0	0	0	-0.05	1	0.15	1
17	17	1	316	0	0	0	0	0	0	0.1	1	0	0	-0.1	1	0	0	0.1	1	0.1	1	0	0	0.05	1	0.05	1	0	1	0	0	0.1	1	0	0	0	1	0	0	-0.1	1	0	1	0	0
33	17	1	132	0	0	0	0	0	0	0	1	0	0	0	0	0.1	1	0	0	0.15	1	-0.05	1	-0.1	1	0.15	1	0	1	0	0	0.05	1	0	0	0.1	1	0	0	0	0	0.15	1	0	1
37	18	1	336	-0.05	1	0.15	1	0.05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	1	-0.1	1	0	1	0.1	1	0	0	0.05	1	0	1	0.15	1	0	0	0	0	-0.05	1
21	17	0	520	0	0	-0.1	1	0	1	0	1	0	0	0.1	1	0.05	1	0	0	-0.1	1	0	0	0	1	0.05	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
89	16	0	688	0.1	1	-0.05	1	0	0	0	0	0	0	0.05	1	0.1	1	0.1	1	0	0	0	0	0.15	1	0.15	1	0	1	0	0	0	0	0	0	0	0	0.15	1	0	0	-0.05	1	0	1
79	20	1	378	0	0	0	1	0	0	0	1	0	1	0	0	-0.1	1	0	1	0.1	1	0	0	0	0	-0.1	1	0	1	0.15	1	0	0	0	0	0	1	0	0	0	0	-0.1	1	0	0
70	18	1	369	-0.1	1	0.1	1	-0.1	1	0	0	0	0	0	0	0	1	0.15	1	0	0	-0.05	1	0	0	0.1	1	0	1	0	0	0	0	0	0	-0.1	1	0	0	0.15	1	0	0	-0.05	1
22	19	0	721	0.1	1	0	0	0	0	-0.05	1	0	0	0	0	0.15	1	0.1	1	0.05	1	0.15	1	0	0	-0.05	1	0	1	0.05	1	-0.05	1	0.05	1	0	0	0	0	0	0	0	0	0	0
43	19	0	742	0.05	1	0	0	-0.05	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.05	1	0.05	1	-0.1	1	0	1	0.05	1	0	0	0	0	-0.05	1	-0.05	1	0.1	1	0	0	0.15	1
25	17	0	724	0.1	1	0	0	-0.1	1	0	0	0	0	0.05	1	0.1	1	0.15	1	0	1	0.05	1	0	0	-0.1	1	0	1	0	0	0	0	0	0	0	1	0	0	0.15	1	0	0	0	0
89	19	0	788	-0.1	1	0	0	0.05	1	0	0	0	0	0.1	1	0	0	0	0	-0.05	1	0.05	1	0.05	1	0	0	0	1	0.05	1	0	0	0	0	0	0	-0.1	1	0.15	1	0	0	0.15	1
68	18	1	67	0	0	0.1	1	0	0	0	0	0	0	-0.1	1	0	0	0.05	1	0.05	1	0	0	0.05	1	0	0	0	1	0.1	1	0	0	0	0	0.1	1	0.05	1	0	0	0.1	1	-0.05	1
58	20	1	457	0	0	0.1	1	-0.05	1	0	0	0.1	1	0	0	0.1	1	-0.05	1	-0.1	1	0.15	1	0	0	0	1	0	1	0	0	0	0	0	0	0.05	1	0	0	0	0	0	0	0.1	1
27	17	0	826	0	0	0	0	0	0	0	0	0	0	0	0	0.05	1	0.05	1	0.05	1	0.05	1	-0.1	1	0.05	1	0	1	0	0	0	0	0.05	1	0.05	1	-0.05	1	0	0	0	0	0.05	1
50	19	0	849	0	0	0	0	-0.1	1	0	0	0	0	0	0	0	0	0	0	0.15	1	0.1	1	0.1	1	-0.05	1	0	1	0.05	1	0	0	0.05	1	-0.05	1	0.15	1	0	0	0	0	-0.1	1
65	20	0	764	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.1	1	-0.05	1	0	0	0	0	0.1	1	0	1	0	0	0.15	1	0	1	-0.05	1	0	1	0	0	0	0	0	1
65	19	1	464	-0.05	1	0	0	0.05	1	0	0	0.1	1	0	0	0	1	0.1	1	0.15	1	0	0	0	0	0	0	0	1	0.15	1	0	0	0	0	0	1	0	0	0	0	0.05	1	-0.1	1
53	19	1	352	0.1	1	0.05	1	0.05	1	-0.1	1	0	0	-0.05	1	0	0	0	0	0	0	0	0	0	0	0.1	1	0	1	-0.1	1	0	0	-0.1	1	0	0	0	0	0.05	1	-0.05	1	0	0
96	19	1	395	0	0	0	0	0	0	-0.1	1	-0.1	1	0	0	-0.1	1	0	0	0.05	1	0	1	0	0	-0.1	1	0	1	0.1	1	0	0	-0.05	1	0	0	0	0	-0.1	1	0	0	0.1	1
4	17	0	703	0	0	0.15	1	-0.1	1	0.15	1	0	0	0.1	1	0	0	0.1	1	0.15	1	-0.05	1	0.1	1	0.1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	1
62	20	0	761	0	1	-0.1	1	0	0	0	0	0	1	0.05	1	0	1	-0.05	1	0	0	-0.05	1	0	0	0	0	0	1	0.05	1	0	0	0	0	0	0	0	0	0	0	-0.1	1	0.15	1
48	20	0	947	0.15	1	0	0	0	0	0	0	0.1	1	-0.1	1	-0.05	1	0	0	0.15	1	0.05	1	0.05	1	0	0	0	1	0	0	0	0	-0.1	1	0	0	0.1	1	0	0	0.1	1	0	0
68	20	0	567	0	0	0	0	0	1	0.05	1	-0.1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	-0.05	1	0.15	1	0.1	1	0	0	-0.05	1	0	0	0	0	0.05	1
25	19	1	224	-0.1	1	0	0	0.15	1	0.1	1	0	0	0	1	0	0	0	0	-0.1	1	0	0	-0.1	1	0	0	0	1	0.05	1	0	0	0	0	0	0	0	0	0.05	1	-0.1	1	0	1
78	19	1	477	-0.1	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0	0	0.05	1	0	0	0.05	1	0	0	0	1	0.15	1	-0.1	1	0	0	-0.05	1	0.05	1	-0.1	1	0.15	1	0	0
36	20	0	735	0.1	1	0.15	1	-0.1	1	0	0	0	1	0	0	0	0	0	0	0.15	1	0	0	-0.05	1	0	0	0	1	0	0	-0.1	1	0	0	0	0	-0.05	1	0	1	0.15	1	0	0
61	20	0	660	0	0	0	0	0	1	0	0	0.05	1	0.05	1	0.15	1	0	0	-0.05	1	0.1	1	0.05	1	0.15	1	0	1	0.05	1	0	0	0	0	0	0	0	0	0	0	0.1	1	0	0
59	16	0	658	0	0	-0.1	1	0	0	-0.05	1	0	0	0.1	1	0	0	0.1	1	0.05	1	0	0	0	0	0.1	1	0	1	0	0	0.05	1	0.15	1	0	0	0	0	0.05	1	0	1	0	0
51	18	1	50	-0.05	1	0.1	1	0	0	0.15	1	-0.1	1	0	0	0	0	0.05	1	0	0	0	1	0	0	-0.1	1	0	1	0	0	0	0	-0.05	1	0.05	1	0	0	0	0	0.05	1	0	0
56	20	0	955	0	0	0	1	0	0	0	1	0.15	1	0	0	-0.1	1	0	0	0	0	-0.05	1	0	0	0	1	0	1	0.15	1	-0.1	1	0	0	0	0	0	0	0.05	1	0	0	0.15	1
14	16	0	513	0	0	0.05	1	0	0	-0.1	1	0	0	0.05	1	0	0	0	0	-0.05	1	-0.05	1	0	1	0.15	1	0	1	0	0	-0.1	1	0	0	-0.05	1	0	0	0	0	0	1	0	0
87	20	0	586	0.1	1	0.15	1	0	0	0	0	0.15	1	-0.1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.05	1	0	0	0.1	1	-0.1	1	-0.1	1	0	0	0	0	0.15	1
74	17	0	973	0	0	0	0	0	0	0.1	1	0	0	0.15	1	0	0	-0.05	1	-0.1	1	0	0	0	0	0.1	1	0	1	0	0	0.1	1	0	0	-0.1	1	0	1	0	1	0.05	1	0	0
46	18	0	845	-0.1	1	0	1	0	0	0	0	0	1	-0.05	1	0.05	1	0	0	0.1	1	0	0	0.1	1	0.15	1	0	1	0	0	0.05	1	0	0	-0.1	1	0	0	0	0	0	0	0	0
52	18	1	51	-0.1	1	0.05	1	0	0	0.05	1	0	0	0	0	0.1	1	0	1	0	0	0.1	1	0	0	0	0	0	1	0	0	0	0	0	1	0.1	1	0	0	-0.1	1	0	0	0.15	1
77	20	1	76	-0.05	1	0	0	0	0	-0.1	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0.1	1	0	0	0	1	0	1	-0.1	1	0.1	1	0.1	1	0	0	0	0	0.15	1	0	1
7	17	1	406	0.15	1	-0.05	1	0	0	0	0	0	0	0	0	0	0	0.05	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0.05	1	-0.05	1	0	0	0.1	1
70	20	1	69	0	1	0	0	0	0	0	0	-0.1	1	0.05	1	-0.05	1	0.15	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0.1	1	0	0	0	0	0.05	1	0	0
61	20	1	460	0	0	0	0	-0.05	1	0	0	0.15	1	0	1	0	0	0	0	0.1	1	0	0	0	1	0.15	1	0	1	0	0	0.15	1	0.05	1	0.1	1	0.05	1	0	0	0	0	0	0
35	20	1	334	0	0	0.05	1	0	0	0	0	-0.05	1	0	1	0	0	0.15	1	0	0	0	0	0.1	1	-0.05	1	0	1	0.15	1	0	0	0.1	1	0	1	0	0	0	0	0	0	0.15	1
4	18	1	203	0	1	-0.05	1	0	0	0.15	1	0	0	0	0	0.1	1	0	0	0	0	0	1	0.1	1	0	0	0	1	0	0	0	0	0	0	0	1	-0.1	1	0.1	1	0	0	0.05	1
30	20	0	529	0	0	0	0	0	0	0	0	0.15	1	0.1	1	0	0	0.05	1	-0.05	1	0.15	1	0	1	-0.1	1	0	1	0	0	0.05	1	0	0	0	0	0	0	0.1	1	0	0	0.1	1
86	19	1	385	0.1	1	0	0	-0.05	1	-0.1	1	0.1	1	0.15	1	0	0	0	0	0	0	0.1	1	-0.1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	-0.1	1	0.1	1
42	19	1	441	0.15	1	0	0	0.1	1	-0.1	1	0	0	0	0	0	0	0	0	-0.1	1	-0.1	1	0	0	0	0	0	1	0.15	1	-0.1	1	0	0	0	0	-0.05	1	0.05	1	0	1	0	0
94	15	1	393	-0.1	1	0.1	1	0.05	1	0.05	1	0	0	0	0	-0.05	1	0	0	-0.1	1	0.05	1	0	1	0	0	0	1	0	0	0.15	1	0	0	0	0	-0.05	1	0	0	0	0	0	0
53	18	0	552	0	0	0	0	0	0	0	0	0	0	0.15	1	-0.1	1	0.05	1	-0.1	1	0	0	0.05	1	0	0	0	1	0	0	0.05	1	0	0	0.1	1	0.15	1	-0.05	1	0	0	-0.1	1
92	20	0	591	0	0	0	0	0	0	-0.05	1	0.05	1	0.1	1	0	0	0	0	0.1	1	0	0	0.15	1	-0.05	1	0	1	0	0	0.15	1	-0.05	1	-0.05	1	0	0	0	0	0	0	0.05	1
82	20	1	81	-0.1	1	-0.1	1	0	0	-0.05	1	0.05	1	0	0	0	0	0	0	0.15	1	0	0	0	0	0	1	0	1	-0.05	1	0	1	0	1	0	0	0.05	1	0	0	0	0	0	0
20	19	1	219	0.05	1	0	0	0.05	1	0	0	0	0	0	0	-0.1	1	0.05	1	0.15	1	0	0	0	0	0.05	1	0	1	0.15	1	0	0	0.15	1	0.15	1	-0.05	1	0	0	0	0	0	0
58	19	0	557	0.05	1	0	1	0.15	1	-0.05	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0.1	1	-0.1	1
74	19	1	273	0	0	0	0	-0.1	1	0	1	-0.05	1	0	0	0	0	0	1	-0.05	1	0	0	0	0	0	0	0	1	-0.1	1	0.15	1	0	0	0.05	1	0.05	1	-0.1	1	0	0	0	0
79	18	0	778	0.05	1	0	0	0.05	1	0	0	0	0	0	0	0.15	1	0	0	-0.05	1	0	0	0	1	0	1	0	1	0	0	0	0	0.1	1	0	1	-0.05	1	0	0	-0.05	1	0	0
22	20	0	521	0	0	0	0	0	1	0.05	1	0.1	1	0.15	1	-0.05	1	0	1	0	0	0	0	0	0	-0.05	1	0	1	-0.1	1	0	0	0.15	1	0	0	0.1	1	0	0	0	0	0	0
71	20	0	870	-0.1	1	0.1	1	-0.05	1	0.05	1	0.1	1	0	0	0	0	0.1	1	0	0	-0.1	1	-0.1	1	-0.05	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.05	1	0	0
80	20	1	79	0	0	0	0	0	0	0	0	0	1	0.05	1	-0.05	1	0	0	0	0	0	0	0	0	0.15	1	0	1	0	0	0	1	0.15	1	0.05	1	0.05	1	0.15	1	0	0	-0.1	1
43	19	1	42	0	1	0.1	1	-0.05	1	0.15	1	0	0	0	0	0	0	0	1	0.05	1	0	1	0	0	-0.1	1	0	1	0.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0.1	1
51	19	1	450	0	0	0	1	0.1	1	0	0	0	0	-0.05	1	0	1	0.1	1	0	0	0	0	0	0	0	1	0	1	-0.05	1	0.05	1	0	0	0	0	0	0	0.1	1	0	0	0.05	1
3	17	0	502	0.1	1	0	0	0	0	-0.1	1	0	0	0	0	0.1	1	0.15	1	0	0	-0.05	1	0	0	0.05	1	0	1	0	0	-0.05	1	-0.1	1	0	0	-0.1	1	0	0	0	0	0.1	1
16	20	0	715	0	1	0	0	0	1	0	0	-0.05	1	0	1	-0.05	1	0	0	0	0	-0.05	1	-0.05	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0.15	1	0	0	-0.05	1
91	20	1	90	-0.05	1	0	0	0	0	-0.1	1	0.15	1	-0.05	1	0	0	-0.1	1	0	0	-0.1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.15	1	-0.1	1	0	0	-0.1	1
82	16	1	481	0.05	1	0.05	1	0	1	0	0	0	0	0	0	-0.05	1	0	0	0	1	-0.05	1	0	0	0.1	1	0	1	0	0	-0.05	1	0	0	0	0	-0.1	1	0	0	0	1	0	0
35	20	1	134	0.1	1	0	0	0	0	0	0	0.05	1	0.05	1	0.05	1	0	0	0.1	1	-0.1	1	0	1	0	0	0	1	0	0	0.05	1	0	1	0	0	0	0	0	1	0	0	0	0
60	19	1	59	0.15	1	0	1	-0.1	1	-0.05	1	0	0	-0.05	1	0	0	-0.1	1	0	0	0	0	0	0	0	0	0	1	-0.05	1	0	1	0	0	0	0	0	0	0	0	0	1	-0.1	1
93	19	1	192	0	0	0	0	0.15	1	0.1	1	0	0	0	1	0	0	0	0	-0.1	1	0.05	1	0	0	0	0	0	1	0	1	0.05	1	0.05	1	0.15	1	0	0	0.05	1	0	0	0	0
39	19	1	338	0	1	0	0	0.05	1	0	0	-0.05	1	-0.1	1	0	0	-0.1	1	0.1	1	-0.1	1	0	0	0	0	0	1	0.1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
22	17	0	621	-0.05	1	0	0	-0.1	1	-0.05	1	0	0	0.05	1	0	0	0.05	1	0.15	1	0	0	0	1	0.15	1	0	1	0	0	0.1	1	0	0	0	0	0	0	0	0	0	0	0.05	1
72	17	1	271	0.15	1	0	0	0	1	0.15	1	0	0	0	0	0	0	0	0	0.15	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	-0.05	1	-0.05	1	0.1	1	0	0	0.15	1
35	20	0	734	-0.05	1	0	0	0	0	0.15	1	0.1	1	0	0	0	1	0	0	0.05	1	0	0	-0.05	1	0	0	0	1	0	1	0	0	-0.1	1	-0.1	1	0	0	-0.1	1	0	0	0	0
17	18	1	116	0	0	0.15	1	0.1	1	0	0	-0.05	1	0	1	0.05	1	0	0	0.05	1	0.05	1	0	0	0	0	0	1	0	0	0.15	1	0	0	0.1	1	0	0	-0.1	1	0	0	0	0
51	20	1	350	0.1	1	0	1	0.15	1	0.15	1	0.1	1	0	0	0	0	-0.1	1	0.05	1	0	1	0	0	0	0	0	1	0	0	0	0	0.1	1	0	0	-0.1	1	0	0	0	0	0	0
95	20	0	794	0	0	0	0	0	0	0	0	-0.1	1	0	0	0	0	-0.05	1	0	0	0.15	1	0.1	1	0.05	1	0	1	0	0	0.1	1	0	1	0	0	0	0	-0.1	1	-0.05	1	0.05	1
